101,Cuba,93.3,6.6,5.3,4.8,6.3,5.9,5.2,6.5,4.7,7.5,6.3,6.9,6.7,1.1,8.4,6.1,0.5,3.9,0.6
106,Suriname,92.7,5.7,3,6.1,7.6,7,7.1,6.1,5.3,5.4,5.8,5.8,6.3,1.9,6.8,0.1,2.2,9.9,0.6
111,Samoa,92.6,6.8,2.5,4.8,8.8,6,5.9,6,4.8,4.5,5.5,5.1,8,2.8,9.3,1.2,1.6,8.8,0.2
102,Saudi Arabia,92.6,5.5,5.2,7.4,3.1,6.4,3.6,7.8,4,8.9,7.2,8,5.6,2.2,5.9,8.1,1.5,1.9,0.3
105,Armenia,92.1,4.9,7,5.7,6,5.6,5.9,6.6,4.4,6.8,5.3,7,6.2,1.4,7.5,6.1,1.6,3.9,0.2
113,South Africa,92.1,7.8,6.5,5.7,4.3,8,5.9,5.3,6.3,4.2,5.1,5.6,2.9,2.2,7.6,8,3.8,2,0.9
92,Serbia,92,4.7,6.6,8,4.7,5.9,6.5,6.3,4.7,5.5,6.5,8,7,0.9,5.9,5.8,0.7,4.2,0.1
109,Kazakhstan,91.5,5.3,3.8,6.2,3.6,5.3,6.2,7.8,5.1,7.1,6.4,7.7,5.3,2.3,6.8,8,1.9,2,0.7
123,Brunei,90.4,4.5,3.3,6.2,4.6,7.8,2.8,7.4,2.6,6.9,5.6,7.4,4.1,1.7,4.7,0.3,0.8,9.7,10
121,Botswana,90.3,8.3,5.8,4.8,5,7.5,6.1,4.4,6,4.4,3.5,3.3,4.8,2.6,9.4,4.6,4,5.4,0.4
114,Belize,88.7,6.5,4.9,4.4,7.1,6.6,5.5,6,6,4.1,5.5,4.3,6.3,2.4,7.2,0.7,1.6,9.3,0.3
118,Jamaica,86.7,5.6,3.4,4,7.2,5.9,6.6,6.1,5.7,5,6.3,3.7,6.3,1.5,7.2,4.1,1.6,5.9,0.6
117,Ukraine,86,4.7,3.2,5.9,5.7,5.3,5.4,7.8,3.6,5.7,4.4,8,6.2,1.1,7.7,7.1,1,2.9,0.3
120,Grenada,85.3,5.2,3.2,3.9,8.5,5.9,5.8,6.2,3.6,3.7,5.3,5.6,7.7,1.9,7.3,3.2,1.2,6.8,0.3
129,Mongolia,85.3,5.5,2.2,3.7,2.5,6.3,4.7,5.3,5.7,5.4,4.4,5.5,6.5,2.4,9,7.3,2.5,2.7,3.7
112,Macedonia,84.9,3.9,5.2,7.8,6.1,6.2,5.9,6.1,3.9,4.3,6,7,5.6,1.1,4.8,4.4,0.9,5.6,0.1
119,Albania,83.8,4.7,3.1,4.8,6.6,4.8,5.3,7,4.8,6,5.5,6.3,6.3,1.2,5.5,4.4,1.5,5.6,0.4
121,Seychelles,83.2,5.2,3.3,4.8,4.9,6.6,5.2,6.3,3.5,5.2,6.4,5.7,6.9,1.7,5.9,0.5,1.2,9.5,0.4
116,Malaysia,83.2,5.6,4.6,6.1,4.8,5.9,4.1,6.2,4.5,7.1,6,6.8,4.4,1.7,4.4,2.3,0.7,7.7,0.3
115,Cyprus,83.2,4,4.4,7.3,4.8,7,5.8,5.5,3,3.3,5,7.9,9,1.2,4.7,1.2,0.3,8.8,0
126,Brazil,81.4,7,3.6,5.9,3.9,8.3,3.3,5.3,5.4,5.3,5.9,4.9,3.3,1.6,5.9,3.3,1.5,6.7,0.3
124,Bahrain,79.7,4.6,2.5,7.3,3.3,5.7,3.2,7.6,2.4,7.5,6.1,7.1,5.6,1.6,4.5,1.1,0.7,8.9,0
127,Kuwait,76.7,5.1,3.8,4.6,3.7,5.3,3.4,7.6,2.6,6.8,4.4,7.9,4.4,2.2,3.9,0.9,0.9,9.1,0.1
131,Panama,76.2,5.9,3.7,5,4.5,7.9,3.8,4.7,5,4.4,5.1,2.5,3.3,2,6,3,1.7,7,0.7
130,Romania,76.1,4.3,2.7,6.3,4.7,5.3,5.7,6.4,4.3,3.9,4.1,5.2,4.6,1.1,6,6.2,1.2,3.8,0.3
128,Antigua & Barbuda,76,4.6,3,4.1,7.6,5.6,4.5,5.8,4,4.4,4.9,3.7,5.8,1.7,5.3,2,0.8,8,0.2
133,Bahamas,73.3,6.6,2.8,4.4,5.6,5.6,4.5,4.9,4.4,2.8,4.3,4.5,4.3,1.6,5.7,0.1,1.1,9.9,0.2
132,Bulgaria,72.5,4.4,3.1,4.6,4.9,5.1,5,4.8,4.4,3.7,4.7,5.3,5,1,5.4,4.7,1.1,5.3,0
134,Montenegro,72.4,3.9,4.5,6.5,3,3.5,4.6,4.2,3.6,4.4,4.6,6.2,5.3,1.2,6.2,3.8,0.6,6.2,0.1
136,Oman,72.2,5,2,2.7,1.8,3.6,4.5,6.1,4.4,7.5,5.3,6.6,2.4,2.1,6.4,0.5,1,9.5,0.8
135,Croatia,70,3.7,5.5,5.3,4.4,4.4,5.1,3.9,2.9,4.7,4.8,4.4,5,1,4.3,2.4,0.5,7.6,0.1
139,Costa Rica,67.8,4.9,4.1,4.1,3.5,6.1,4.3,3.5,4.6,2.4,2.5,3.8,4.9,1.6,6.3,3.6,0.9,6.4,0.3
138,Greece,67.5,4.3,2,4.8,4.4,4.3,6.4,5.4,3.9,3,3.9,3,5.1,1,5.6,6.4,0.4,3.6,0
137,Barbados,67,3.8,2.7,4.4,6.2,5.7,5.8,3.6,2.7,2.5,4.2,4.2,5,1.2,3.5,3.5,1.4,6.5,0.1
144,Argentina,64.8,4.1,2,5,3,6,4,4.4,3.9,4.1,3,2.7,3.8,1.8,5.5,5.4,1.3,4.6,0.2
148,Mauritius,64.2,3.8,2.2,3.5,3.6,4.8,4.1,4.1,3.8,3.5,3.3,3.2,4.6,1.2,7.2,4.5,1.3,5.5,0
141,Hungary,62.6,2.5,2.9,4.1,3.9,4.9,6,5.9,3.1,3.4,2.3,4.8,3.8,0.9,3.5,5.9,0.6,4.1,0
142,United Arab Emirates,62.3,3.9,2.5,4.3,2.4,4.8,3.5,6.5,2.9,6.4,2.9,3.6,3.5,1.2,3.2,0.5,0.7,9.5,0
143,Qatar,62.2,4.3,2.1,4.9,3.1,4.8,2.9,5.9,2,5.6,2.5,5,4,1.2,3.1,0.6,0.8,9.4,0
147,Italy,60.5,3.8,3.3,4.7,2.6,3.6,4.8,4.7,2.4,2.9,5,4.8,2,1,4.6,4.9,0.3,5.1,0
152,Chile,60.2,4.9,2.4,3.5,2.8,5.5,4.1,3.8,4.3,3.5,2.9,1.4,3.2,1.4,5.5,2.1,0.8,7.9,0.2
145,Estonia,59.5,3.5,3.3,5.9,3.9,4.3,3.5,3.8,3,2.4,2.9,5.5,3.3,1.2,2.6,2.2,0.4,7.8,0
145,Slovakia,59.4,3.2,2,5,4.5,4.6,5.2,4.3,3.5,3,2.3,3.7,3.9,1.1,2.4,4,0.7,6,0
149,Spain,59.2,2.8,2.3,5.8,3,4.1,5.5,3.3,3.3,2.2,4.1,6,2,1,3.4,5.5,0.4,4.5,0
150,Lithuania,58.9,3.8,2.9,3.7,4.1,5.2,4.5,3.8,3.4,2.9,2.5,3,3.2,1,3.8,4.4,0.6,5.6,0.5
151,Malta,57.6,2.8,5.2,4,4.1,3.5,3.6,4.1,2.3,3.3,3.7,2,3.8,0.9,3.7,3.2,0.6,6.8,0
155,Uruguay,56.6,3.8,1.9,2.8,4.7,4.4,3.6,1.7,3.4,2.3,3.7,2.7,3.5,1.5,5.4,8.2,1.1,1.8,0.1
153,Poland,56.6,3.5,2.8,3.8,5,3.9,3.5,3.4,2.8,2.9,2.5,3.6,3.3,1.1,3.8,4.7,0.5,5.3,0.2
154,Czech Republic,54.4,2.5,2.2,3.8,3.4,3.8,4.5,4.1,3.7,2.4,2.1,4.2,3.2,1.1,3.1,5.5,0.3,4.5,0
156,Japan,49.4,5.4,3.7,3.8,2,1.8,3.7,2.2,2.5,3,1.7,2.6,3.7,0.9,2.2,1.3,0.2,8.7,0
161,Portugal,48.6,2.8,1.6,2.3,2.6,3.4,5.4,2.1,3.5,2.7,1.6,1.3,3.3,1,4.7,4,0.3,6,0
159,United States,48.3,3,2.3,4.2,1,4.8,3.2,2.3,2.4,3.2,2.2,3.9,1,1.3,2.8,4.5,0.6,5.5,0.1
158,Singapore,48,2.5,1.1,2.7,3.3,3.7,3,3.2,1.9,4.9,1.5,4,2.2,0.9,2.9,0.1,0.2,9.9,0
163,Slovenia,46.7,2.5,1.4,3.3,3.2,4.5,3.6,2.8,2.1,2.5,2.5,1.6,2.3,1.1,3,2.4,0.3,7.6,0
161,France,46.7,2.7,2.2,5.9,1.9,4.3,4,2.2,1.5,2.4,2.3,1.9,1.4,1.3,2.3,5.3,0.4,4.7,0
160,United Kingdom,46.4,2.5,2.7,5,2.1,3.6,4.1,1.6,2.3,1.8,2.7,3.5,1.3,1.3,1.5,7.1,0.4,2.9,0
164,Belgium,45.1,2.5,1.6,4.1,1.8,3.8,3.5,2.1,2.2,1.5,2,3.9,2,1.2,2.5,4.5,0.4,5.5,0
165,Germany,42.7,2.4,3.6,4.3,2.2,3.9,2.6,1.4,1.8,1.9,2.2,2,1.4,0.8,1.8,4.8,0.4,5.2,0
166,Austria,40.7,2.3,2.4,4.3,1.6,4,1.9,1.5,1.5,2,1.1,2.7,1.6,0.9,2.5,3.9,0.4,6.1,0
170,Ireland,40.2,2.2,1.4,1.6,2.8,2.5,3.9,1.9,1.9,1.3,1.8,1.3,2.2,1.7,3,6.6,0.4,3.4,0.3
168,Canada,39.6,2.6,2.1,3.1,2.1,3.5,1.8,1.5,2,2,1.8,2.5,1,1.1,2,0.7,0.5,9.3,0
169,Australia,39.6,3.3,2.7,3.6,1.1,3.3,2.1,1,1.8,2.2,1.7,1.6,1,1.4,2.4,5.2,0.4,4.8,0
166,Netherlands,39.3,3,2.4,4.1,2.2,2.3,3.5,1,1.5,1,1.8,2.6,1.5,1.1,0.9,5.6,0.4,4.4,0
171,Iceland,37.1,1.6,1.6,1,2.8,1.7,3.7,1.4,1.6,1.3,1,1.8,5.2,1.5,0.7,1.9,0.2,8.1,0
173,New Zealand,36.8,2.1,1.1,3.5,2.4,3.4,3.6,0.5,1.8,1.2,1.1,1.1,1,1.5,2,4.3,0.5,5.7,0
172,Luxembourg,35.6,1.7,1.8,2.8,2.1,1.5,1.5,1.9,1.3,1,2.3,3.4,2,1.2,0.9,5.1,0.2,4.9,0
175,Switzerland,34.5,2.1,1.5,3.5,2.1,2.3,2.3,0.8,1.4,1.7,1.4,1,1.4,1,1.6,3.9,0.4,6.1,0
174,Denmark,34.4,2.5,1.6,3.4,1.9,1.6,1.9,1,1.4,1.7,1.5,1.4,2,1.1,1.1,6.2,0.3,3.8,0
175,Norway,33.7,2,1.9,3.6,1.6,1.5,1.9,0.5,1.4,1.9,2.7,1.1,1.3,1.3,0.7,0.3,0.3,9.7,0
177,Sweden,32.2,2.5,2.4,1,1.7,1.7,1.7,0.5,1.9,1.3,2.2,1.8,1,1.2,1,0.8,0.3,9.2,0
178,Finland,30.8,1.9,1.6,1.4,2.3,1,3.2,1,1.5,1.1,1,1.1,1,1.1,1.3,0.8,0.3,9.2,0
